fid,gfk,bezgfk,ofl,bezofl,aog,aug,hoh,bat,bezbat,nam,baw,bezbaw,zus,bezzus,gkn,des,bezdes,lag,namlag,hnr,pnr,lnr,bezeich,uuid,id,gmlid,gmlid_code,name,name_codes,descriptio,creation_d,terminatio,relative_t,relative_1,last_modif,updating_p,reason_for,lineage,building_i,blknr,bez,bezname,plr,blktypname,ewk,area,datum
"1093","1010",Wohnhaus,,,"5",,,,,,"2500",Gebäudeblock in geschlossener Bauweise,,,"11000004044240102","4200",Aus Katasterkarten digitalisiert,"04424",Tegeler Weg 102,"102",,,AX_Gebaeude,DEBE04YY50000GBo,,,,,,,,,,,,,,,,"020043","04",Charlottenburg-Wilmersdorf,"04300517",Block,100-999 Einwohner,"15406.279296875000000",1993/07/01 00:00:00.000
"1130","1010",Wohnhaus,,,"6",,,,,,"2500",Gebäudeblock in geschlossener Bauweise,,,"11000004044240098","4200",Aus Katasterkarten digitalisiert,"04424",Tegeler Weg 98,"98",,,AX_Gebaeude,DEBE04YY50000Lev,,,,,,,,,,,,,,,,"020043","04",Charlottenburg-Wilmersdorf,"04300517",Block,100-999 Einwohner,"15406.279296875000000",1993/07/01 00:00:00.000
"196",,,,,"5",,,"1100",Geringergeschossiger Gebäudeteil,,,,,,,,,,,,,,AX_Bauteil,DEBE00YY15i0008o,"356",UUID_10312b1e-3367-4193-9272-e675e12ae6c2,,,,,2024/02/05 04:16:17.401,,,,2024/02/05 04:16:17.401,citydb_user,,,"338","020044","04",Charlottenburg-Wilmersdorf,"04300517",Block,100-999 Einwohner,"11569.536132812501819",1993/07/01 00:00:00.000
"27","1010",Wohnhaus,,,"5",,,,,,"2500",Gebäudeblock in geschlossener Bauweise,,,"11000004030810023","4200",Aus Katasterkarten digitalisiert,"03081, 04418","Mindener Straße 23; Tauroggener Straße 9",,,,AX_Gebaeude,DEBE04YY500004IA,,,,,,,,,,,,,,,,"020044","04",Charlottenburg-Wilmersdorf,"04300517",Block,100-999 Einwohner,"11569.536132812501819",1993/07/01 00:00:00.000
"72",,,,,"5",,,"1100",Geringergeschossiger Gebäudeteil,,,,,,,,,,,,,,AX_Bauteil,DEBE04YY50000LO3,,,,,,,,,,,,,,,,"020044","04",Charlottenburg-Wilmersdorf,"04300517",Block,100-999 Einwohner,"11569.536132812501819",1993/07/01 00:00:00.000
"105",,,,,"6",,,"2500",Auskragende/zurückspringende Geschosse,,,,,,,,,,,,,,AX_Bauteil,DEBE04YY50002Yu4,,,,,,,,,,,,,,,,"020044","04",Charlottenburg-Wilmersdorf,"04300517",Block,100-999 Einwohner,"11569.536132812501819",1993/07/01 00:00:00.000
"107","1010",Wohnhaus,,,"6",,,,,,"2500",Gebäudeblock in geschlossener Bauweise,,,"11000004044180007","4200",Aus Katasterkarten digitalisiert,"04418",Tauroggener Straße 7,"7",,,AX_Gebaeude,DEBE04YY500006iV,,,,,,,,,,,,,,,,"020044","04",Charlottenburg-Wilmersdorf,"04300517",Block,100-999 Einwohner,"11569.536132812501819",1993/07/01 00:00:00.000
"131",,,,,"1",,,"1100",Geringergeschossiger Gebäudeteil,,,,,,,,,,,,,,AX_Bauteil,DEBE04YY50000IaD,,,,,,,,,,,,,,,,"020044","04",Charlottenburg-Wilmersdorf,"04300517",Block,100-999 Einwohner,"11569.536132812501819",1993/07/01 00:00:00.000
"219",,,,,"5",,,"1100",Geringergeschossiger Gebäudeteil,,,,,,,,,,,,,,AX_Bauteil,DEBE04YY500004aX,,,,,,,,,,,,,,,,"020044","04",Charlottenburg-Wilmersdorf,"04300517",Block,100-999 Einwohner,"11569.536132812501819",1993/07/01 00:00:00.000
"227","1010",Wohnhaus,,,"5",,,,,,"2500",Gebäudeblock in geschlossener Bauweise,,,"11000004044180005","4200",Aus Katasterkarten digitalisiert,"04418",Tauroggener Straße 5,"5",,,AX_Gebaeude,DEBE04YY500002Vz,,,,,,,,,,,,,,,,"020044","04",Charlottenburg-Wilmersdorf,"04300517",Block,100-999 Einwohner,"11569.536132812501819",1993/07/01 00:00:00.000
"341",,,,,"6",,,"2500",Auskragende/zurückspringende Geschosse,,,,,,,,,,,,,,AX_Bauteil,DEBE00YY15i0008s,,,,,,,,,,,,,,,,"020044","04",Charlottenburg-Wilmersdorf,"04300517",Block,100-999 Einwohner,"11569.536132812501819",1993/07/01 00:00:00.000
"343","1010",Wohnhaus,,,"6",,,,,,"2500",Gebäudeblock in geschlossener Bauweise,,,"11000004030740011","4200",Aus Katasterkarten digitalisiert,"03074, 04418","Mierendorffstraße 11; Tauroggener Straße 2",,,,AX_Gebaeude,DEBE04YY500002tg,,,,,,,,,,,,,,,,"020044","04",Charlottenburg-Wilmersdorf,"04300517",Block,100-999 Einwohner,"11569.536132812501819",1993/07/01 00:00:00.000
"345",,,,,"6",,,"2500",Auskragende/zurückspringende Geschosse,,,,,,,,,,,,,,AX_Bauteil,DEBE00YY15i0008t,,,,,,,,,,,,,,,,"020044","04",Charlottenburg-Wilmersdorf,"04300517",Block,100-999 Einwohner,"11569.536132812501819",1993/07/01 00:00:00.000
"362",,,,,"6",,,"2500",Auskragende/zurückspringende Geschosse,,,,,,,,,,,,,,AX_Bauteil,DEBE04YY50002YEC,,,,,,,,,,,,,,,,"020044","04",Charlottenburg-Wilmersdorf,"04300517",Block,100-999 Einwohner,"11569.536132812501819",1993/07/01 00:00:00.000
"370","1010",Wohnhaus,,,"6",,,,,,"2500",Gebäudeblock in geschlossener Bauweise,,,"11000004030740015","4200",Aus Katasterkarten digitalisiert,"03074",Mierendorffstraße 15,"15",,,AX_Gebaeude,DEBE04YY50000JUQ,,,,,,,,,,,,,,,,"020044","04",Charlottenburg-Wilmersdorf,"04300517",Block,100-999 Einwohner,"11569.536132812501819",1993/07/01 00:00:00.000
"373",,,,,"6",,,"2500",Auskragende/zurückspringende Geschosse,,,,,,,,,,,,,,AX_Bauteil,DEBE04YY50002YAD,,,,,,,,,,,,,,,,"020044","04",Charlottenburg-Wilmersdorf,"04300517",Block,100-999 Einwohner,"11569.536132812501819",1993/07/01 00:00:00.000
"440","1010",Wohnhaus,,,"7",,,,,,"2500",Gebäudeblock in geschlossener Bauweise,,,"11000004030740007","4200",Aus Katasterkarten digitalisiert,"03074","Mierendorffstraße 7, 9",,,,AX_Gebaeude,DEBE04YY5000058C,,,,,,,,,,,,,,,,"020044","04",Charlottenburg-Wilmersdorf,"04300517",Block,100-999 Einwohner,"11569.536132812501819",1993/07/01 00:00:00.000
"465","2143","Lagerhalle, Lagerschuppen, Lagerhaus",,,"2",,,,,,,,,,"11000004030810023","4200",Aus Katasterkarten digitalisiert,"03081",Mindener Straße,,"23","1",AX_Gebaeude,DEBE04YY500009Fz,,,,,,,,,,,,,,,,"020044","04",Charlottenburg-Wilmersdorf,"04300517",Block,100-999 Einwohner,"11569.536132812501819",1993/07/01 00:00:00.000
"560",,,,,"5",,,"1100",Geringergeschossiger Gebäudeteil,,,,,,,,,,,,,,AX_Bauteil,DEBE04YY50000JWB,,,,,,,,,,,,,,,,"020044","04",Charlottenburg-Wilmersdorf,"04300517",Block,100-999 Einwohner,"11569.536132812501819",1993/07/01 00:00:00.000
"657",,,,,"5",,,"1100",Geringergeschossiger Gebäudeteil,,,,,,,,,,,,,,AX_Bauteil,DEBE00YY15i0008q,,,,,,,,,,,,,,,,"020044","04",Charlottenburg-Wilmersdorf,"04300517",Block,100-999 Einwohner,"11569.536132812501819",1993/07/01 00:00:00.000
"807","2465",Tiefgarage,"1200",Unter der Erdoberfläche,,"1",,,,,,,,,"11000004030740007","4200",Aus Katasterkarten digitalisiert,"03074",Mierendorffstraße,,"7","1",AX_Gebaeude,DEBE04YY50000H3O,,,,,,,,,,,,,,,,"020044","04",Charlottenburg-Wilmersdorf,"04300517",Block,100-999 Einwohner,"11569.536132812501819",1993/07/01 00:00:00.000
"828",,,,,"1",,,"1100",Geringergeschossiger Gebäudeteil,,,,,,,,,,,,,,AX_Bauteil,DEBE00YY15i0008p,,,,,,,,,,,,,,,,"020044","04",Charlottenburg-Wilmersdorf,"04300517",Block,100-999 Einwohner,"11569.536132812501819",1993/07/01 00:00:00.000
"877","1010",Wohnhaus,,,"6",,,,,,"2500",Gebäudeblock in geschlossener Bauweise,,,"11000004044180008","4200",Aus Katasterkarten digitalisiert,"04418",Tauroggener Straße 8,"8",,,AX_Gebaeude,DEBE04YY50000EY7,,,,,,,,,,,,,,,,"020044","04",Charlottenburg-Wilmersdorf,"04300517",Block,100-999 Einwohner,"11569.536132812501819",1993/07/01 00:00:00.000
"878","1010",Wohnhaus,,,"6",,,,,,"2500",Gebäudeblock in geschlossener Bauweise,,,"11000004030740023","4200",Aus Katasterkarten digitalisiert,"03074",Mierendorffstraße 23,"23",,,AX_Gebaeude,DEBE04YY500006C3,,,,,,,,,,,,,,,,"020044","04",Charlottenburg-Wilmersdorf,"04300517",Block,100-999 Einwohner,"11569.536132812501819",1993/07/01 00:00:00.000
"896","1010",Wohnhaus,,,"5",,,,,,"2500",Gebäudeblock in geschlossener Bauweise,,,"11000004030740025","4200",Aus Katasterkarten digitalisiert,"03074, 03081","Mierendorffstraße 25, 27; Mindener Straße 26",,,,AX_Gebaeude,DEBE04YY500005W0,,,,,,,,,,,,,,,,"020044","04",Charlottenburg-Wilmersdorf,"04300517",Block,100-999 Einwohner,"11569.536132812501819",1993/07/01 00:00:00.000
"907","1010",Wohnhaus,,,"6",,,,,,"2500",Gebäudeblock in geschlossener Bauweise,,,"11000004044180006","4200",Aus Katasterkarten digitalisiert,"04418",Tauroggener Straße 6,"6",,,AX_Gebaeude,DEBE04YY50000AcP,,,,,,,,,,,,,,,,"020044","04",Charlottenburg-Wilmersdorf,"04300517",Block,100-999 Einwohner,"11569.536132812501819",1993/07/01 00:00:00.000
"921","1010",Wohnhaus,,,"5",,,,,,"2500",Gebäudeblock in geschlossener Bauweise,,,"11000004044180003","4200",Aus Katasterkarten digitalisiert,"04418",Tauroggener Straße 3,"3",,,AX_Gebaeude,DEBE04YY50000AJb,,,,,,,,,,,,,,,,"020044","04",Charlottenburg-Wilmersdorf,"04300517",Block,100-999 Einwohner,"11569.536132812501819",1993/07/01 00:00:00.000
"980","1010",Wohnhaus,,,"6",,,,,,"2500",Gebäudeblock in geschlossener Bauweise,,,"11000004030740013","4200",Aus Katasterkarten digitalisiert,"03074",Mierendorffstraße 13,"13",,,AX_Gebaeude,DEBE04YY50000Rt0,,,,,,,,,,,,,,,,"020044","04",Charlottenburg-Wilmersdorf,"04300517",Block,100-999 Einwohner,"11569.536132812501819",1993/07/01 00:00:00.000
"1005",,,,,"5",,,"1100",Geringergeschossiger Gebäudeteil,,,,,,,,,,,,,,AX_Bauteil,DEBE04YY500005ad,,,,,,,,,,,,,,,,"020044","04",Charlottenburg-Wilmersdorf,"04300517",Block,100-999 Einwohner,"11569.536132812501819",1993/07/01 00:00:00.000
"1038","1010",Wohnhaus,,,"6",,,,,,"2500",Gebäudeblock in geschlossener Bauweise,,,"11000004030810024","4200",Aus Katasterkarten digitalisiert,"03081","Mindener Straße 24, 25",,,,AX_Gebaeude,DEBE04YY50000PBN,,,,,,,,,,,,,,,,"020044","04",Charlottenburg-Wilmersdorf,"04300517",Block,100-999 Einwohner,"11569.536132812501819",1993/07/01 00:00:00.000
"1061","1010",Wohnhaus,,,"6",,,,,,"2500",Gebäudeblock in geschlossener Bauweise,,,"11000004030740017","4200",Aus Katasterkarten digitalisiert,"03074","Mierendorffstraße 17, 19",,,,AX_Gebaeude,DEBE04YY50000NA7,,,,,,,,,,,,,,,,"020044","04",Charlottenburg-Wilmersdorf,"04300517",Block,100-999 Einwohner,"11569.536132812501819",1993/07/01 00:00:00.000
"1099","1010",Wohnhaus,,,"5",,,,,,"2500",Gebäudeblock in geschlossener Bauweise,,,"11000004044180004","4200",Aus Katasterkarten digitalisiert,"04418",Tauroggener Straße 4,"4",,,AX_Gebaeude,DEBE04YY50000Cyt,,,,,,,,,,,,,,,,"020044","04",Charlottenburg-Wilmersdorf,"04300517",Block,100-999 Einwohner,"11569.536132812501819",1993/07/01 00:00:00.000
"1100",,,,,,,,"2610",Durchfahrt im Gebäude,,,,,,,,,,,,,,AX_Bauteil,DEBE00YY15i0008r,,,,,,,,,,,,,,,,"020044","04",Charlottenburg-Wilmersdorf,"04300517",Block,100-999 Einwohner,"11569.536132812501819",1993/07/01 00:00:00.000
"1137","1010",Wohnhaus,,,"5",,,,,,"2500",Gebäudeblock in geschlossener Bauweise,,,"11000004030740021","4200",Aus Katasterkarten digitalisiert,"03074",Mierendorffstraße 21,"21",,,AX_Gebaeude,DEBE04YY500002Cb,,,,,,,,,,,,,,,,"020044","04",Charlottenburg-Wilmersdorf,"04300517",Block,100-999 Einwohner,"11569.536132812501819",1993/07/01 00:00:00.000
"1140",,,,,"5",,,"1100",Geringergeschossiger Gebäudeteil,,,,,,,,,,,,,,AX_Bauteil,DEBE04YY50000CQN,,,,,,,,,,,,,,,,"020044","04",Charlottenburg-Wilmersdorf,"04300517",Block,100-999 Einwohner,"11569.536132812501819",1993/07/01 00:00:00.000
"751",,,,,"3",,,"2500",Auskragende/zurückspringende Geschosse,,,,,,,,,,,,,,AX_Bauteil,DEBE04YY50002YiB,"2038",UUID_c32717cd-07af-4773-9cc7-e814c3f36d3c,,,,,2024/02/05 04:16:20.462,,,,2024/02/05 04:16:20.462,citydb_user,,,"2025","020045","04",Charlottenburg-Wilmersdorf,"04300517",Block,100-999 Einwohner,"10011.813476562500000",1993/06/30 00:00:00.000
"990",,,,,"6",,,"2500",Auskragende/zurückspringende Geschosse,,,,,,,,,,,,,,AX_Bauteil,DEBE00YY17M000NJ,"2038",UUID_c32717cd-07af-4773-9cc7-e814c3f36d3c,,,,,2024/02/05 04:16:20.462,,,,2024/02/05 04:16:20.462,citydb_user,,,"2025","020045","04",Charlottenburg-Wilmersdorf,"04300517",Block,100-999 Einwohner,"10011.813476562500000",1993/06/30 00:00:00.000
"74",,,,,,,,"2610",Durchfahrt im Gebäude,,,,,,,,,,,,,,AX_Bauteil,DEBE04YY50002YZZ,,,,,,,,,,,,,,,,"020045","04",Charlottenburg-Wilmersdorf,"04300517",Block,100-999 Einwohner,"10011.813476562500000",1993/06/30 00:00:00.000
"91",,,,,"3",,,"2500",Auskragende/zurückspringende Geschosse,,,,,,,,,,,,,,AX_Bauteil,DEBE04YY50002YNK,,,,,,,,,,,,,,,,"020045","04",Charlottenburg-Wilmersdorf,"04300517",Block,100-999 Einwohner,"10011.813476562500000",1993/06/30 00:00:00.000
"212",,,,,"3",,,"2500",Auskragende/zurückspringende Geschosse,,,,,,,,,,,,,,AX_Bauteil,DEBE00YY17M000NL,,,,,,,,,,,,,,,,"020045","04",Charlottenburg-Wilmersdorf,"04300517",Block,100-999 Einwohner,"10011.813476562500000",1993/06/30 00:00:00.000
"226","1010",Wohnhaus,,,"5",,,,,,"2500",Gebäudeblock in geschlossener Bauweise,,,"11000004044180012","4200",Aus Katasterkarten digitalisiert,"04418",Tauroggener Straße 12,"12",,,AX_Gebaeude,DEBE04YY500002jr,,,,,,,,,,,,,,,,"020045","04",Charlottenburg-Wilmersdorf,"04300517",Block,100-999 Einwohner,"10011.813476562500000",1993/06/30 00:00:00.000
"230","1010",Wohnhaus,,,"5",,,,,,"2500",Gebäudeblock in geschlossener Bauweise,,,"11000004044180013","4200",Aus Katasterkarten digitalisiert,"04418",Tauroggener Straße 13,"13",,,AX_Gebaeude,DEBE04YY50000RdA,,,,,,,,,,,,,,,,"020045","04",Charlottenburg-Wilmersdorf,"04300517",Block,100-999 Einwohner,"10011.813476562500000",1993/06/30 00:00:00.000
"328",,,,,,,,"2610",Durchfahrt im Gebäude,,,,,,,,,,,,,,AX_Bauteil,DEBE04YY50002Y9a,,,,,,,,,,,,,,,,"020045","04",Charlottenburg-Wilmersdorf,"04300517",Block,100-999 Einwohner,"10011.813476562500000",1993/06/30 00:00:00.000
"332","1010",Wohnhaus,,,"5",,,,,,"2500",Gebäudeblock in geschlossener Bauweise,,,"11000004030810003","4200",Aus Katasterkarten digitalisiert,"03081",Mindener Straße 3,"3",,,AX_Gebaeude,DEBE04YY50000Jzy,,,,,,,,,,,,,,,,"020045","04",Charlottenburg-Wilmersdorf,"04300517",Block,100-999 Einwohner,"10011.813476562500000",1993/06/30 00:00:00.000
"348","1010",Wohnhaus,,,"6",,,,,,"2500",Gebäudeblock in geschlossener Bauweise,,,"11000004033440030","4200",Aus Katasterkarten digitalisiert,"03344",Osnabrücker Straße 30,"30",,,AX_Gebaeude,DEBE04YY50000PNl,,,,,,,,,,,,,,,,"020045","04",Charlottenburg-Wilmersdorf,"04300517",Block,100-999 Einwohner,"10011.813476562500000",1993/06/30 00:00:00.000
"364",,,,,"2",,,"2500",Auskragende/zurückspringende Geschosse,,,,,,,,,,,,,,AX_Bauteil,DEBE00YY17M000NN,,,,,,,,,,,,,,,,"020045","04",Charlottenburg-Wilmersdorf,"04300517",Block,100-999 Einwohner,"10011.813476562500000",1993/06/30 00:00:00.000
"432","1010",Wohnhaus,,,"5",,,,,,"2500",Gebäudeblock in geschlossener Bauweise,,,"11000004044180011","4200",Aus Katasterkarten digitalisiert,"04418",Tauroggener Straße 11,"11",,,AX_Gebaeude,DEBE04YY50000DEj,,,,,,,,,,,,,,,,"020045","04",Charlottenburg-Wilmersdorf,"04300517",Block,100-999 Einwohner,"10011.813476562500000",1993/06/30 00:00:00.000
"446",,,,,"2",,,"2500",Auskragende/zurückspringende Geschosse,,,,,,,,,,,,,,AX_Bauteil,DEBE00YY17M000NM,,,,,,,,,,,,,,,,"020045","04",Charlottenburg-Wilmersdorf,"04300517",Block,100-999 Einwohner,"10011.813476562500000",1993/06/30 00:00:00.000
"588","2054",Laden,,,"1",,,,,,,,,,"11000004070800007","4200",Aus Katasterkarten digitalisiert,"07080",Mierendorffplatz,,"7","1",AX_Gebaeude,DEBE04YY50000Itw,,,,,,,,,,,,,,,,"020045","04",Charlottenburg-Wilmersdorf,"04300517",Block,100-999 Einwohner,"10011.813476562500000",1993/06/30 00:00:00.000
"603","1010",Wohnhaus,,,"7",,,,,,"2500",Gebäudeblock in geschlossener Bauweise,,,"11000004033440031","4200",Aus Katasterkarten digitalisiert,"03344",Osnabrücker Straße 31,"31",,,AX_Gebaeude,DEBE04YY50000Czk,,,,,,,,,,,,,,,,"020045","04",Charlottenburg-Wilmersdorf,"04300517",Block,100-999 Einwohner,"10011.813476562500000",1993/06/30 00:00:00.000
"619","1010",Wohnhaus,,,"7",,,,,,"2500",Gebäudeblock in geschlossener Bauweise,,,"11000004033440029","4200",Aus Katasterkarten digitalisiert,"03344",Osnabrücker Straße 29,"29",,,AX_Gebaeude,DEBE04YY50000EoG,,,,,,,,,,,,,,,,"020045","04",Charlottenburg-Wilmersdorf,"04300517",Block,100-999 Einwohner,"10011.813476562500000",1993/06/30 00:00:00.000
"636",,,,,"5",,,"1100",Geringergeschossiger Gebäudeteil,,,,,,,,,,,,,,AX_Bauteil,DEBE04YY50000Olp,,,,,,,,,,,,,,,,"020045","04",Charlottenburg-Wilmersdorf,"04300517",Block,100-999 Einwohner,"10011.813476562500000",1993/06/30 00:00:00.000
"689",,,,,"1",,,"1100",Geringergeschossiger Gebäudeteil,,,,,,,,,,,,,,AX_Bauteil,DEBE04YY50000Iul,,,,,,,,,,,,,,,,"020045","04",Charlottenburg-Wilmersdorf,"04300517",Block,100-999 Einwohner,"10011.813476562500000",1993/06/30 00:00:00.000
"745","1010",Wohnhaus,,,"6",,,,,,"2500",Gebäudeblock in geschlossener Bauweise,,,"11000004030810002","4200",Aus Katasterkarten digitalisiert,"03081",Mindener Straße 2,"2",,,AX_Gebaeude,DEBE04YY50000Oju,,,,,,,,,,,,,,,,"020045","04",Charlottenburg-Wilmersdorf,"04300517",Block,100-999 Einwohner,"10011.813476562500000",1993/06/30 00:00:00.000
"772","1010",Wohnhaus,,,"5",,,,,,"2500",Gebäudeblock in geschlossener Bauweise,,,"11000004033440028","4200",Aus Katasterkarten digitalisiert,"03344",Osnabrücker Straße 28,"28",,,AX_Gebaeude,DEBE04YY50000HML,,,,,,,,,,,,,,,,"020045","04",Charlottenburg-Wilmersdorf,"04300517",Block,100-999 Einwohner,"10011.813476562500000",1993/06/30 00:00:00.000
"809","1010",Wohnhaus,,,"5",,,,,,"2500",Gebäudeblock in geschlossener Bauweise,,,"11000004070800005","4200",Aus Katasterkarten digitalisiert,"07080",Mierendorffplatz 5,"5",,,AX_Gebaeude,DEBE04YY500006VZ,,,,,,,,,,,,,,,,"020045","04",Charlottenburg-Wilmersdorf,"04300517",Block,100-999 Einwohner,"10011.813476562500000",1993/06/30 00:00:00.000
"819","1010",Wohnhaus,,,"5",,,,,,"2500",Gebäudeblock in geschlossener Bauweise,,,"11000004070800003","4200",Aus Katasterkarten digitalisiert,"07080",Mierendorffplatz 3,"3",,,AX_Gebaeude,DEBE04YY50000Q97,,,,,,,,,,,,,,,,"020045","04",Charlottenburg-Wilmersdorf,"04300517",Block,100-999 Einwohner,"10011.813476562500000",1993/06/30 00:00:00.000
"860",,,,,"3",,,"2500",Auskragende/zurückspringende Geschosse,,,,,,,,,,,,,,AX_Bauteil,DEBE00YY17M000NK,,,,,,,,,,,,,,,,"020045","04",Charlottenburg-Wilmersdorf,"04300517",Block,100-999 Einwohner,"10011.813476562500000",1993/06/30 00:00:00.000
"867",,,,,"1",,,"1100",Geringergeschossiger Gebäudeteil,,,,,,,,,,,,,,AX_Bauteil,DEBE04YY500003bW,,,,,,,,,,,,,,,,"020045","04",Charlottenburg-Wilmersdorf,"04300517",Block,100-999 Einwohner,"10011.813476562500000",1993/06/30 00:00:00.000
"892","3041",Kirche,,,"2",,,,,Syrisch-Orthodoxe-Kirche von Antiochien,,,,,"11000004030810001","4200",Aus Katasterkarten digitalisiert,"03081",Mindener Straße 1,"1",,,AX_Gebaeude,DEBE04YY5000006x,,,,,,,,,,,,,,,,"020045","04",Charlottenburg-Wilmersdorf,"04300517",Block,100-999 Einwohner,"10011.813476562500000",1993/06/30 00:00:00.000
"895",,,,,"1",,,"1100",Geringergeschossiger Gebäudeteil,,,,,,,,,,,,,,AX_Bauteil,DEBE04YY500009xO,,,,,,,,,,,,,,,,"020045","04",Charlottenburg-Wilmersdorf,"04300517",Block,100-999 Einwohner,"10011.813476562500000",1993/06/30 00:00:00.000
"998","1010",Wohnhaus,,,"5",,,,,,"2500",Gebäudeblock in geschlossener Bauweise,,,"11000004030810004","4200",Aus Katasterkarten digitalisiert,"03081, 04418","Mindener Straße 4; Tauroggener Straße 10",,,,AX_Gebaeude,DEBE04YY50000Kfl,,,,,,,,,,,,,,,,"020045","04",Charlottenburg-Wilmersdorf,"04300517",Block,100-999 Einwohner,"10011.813476562500000",1993/06/30 00:00:00.000
"1018","2055",Kiosk,,,"1",,,,,,,,,,"11000004033440028","4200",Aus Katasterkarten digitalisiert,"03344",Osnabrücker Straße,,"28","1",AX_Gebaeude,DEBE04YY500005l3,,,,,,,,,,,,,,,,"020045","04",Charlottenburg-Wilmersdorf,"04300517",Block,100-999 Einwohner,"10011.813476562500000",1993/06/30 00:00:00.000
"1052",,,,,"1",,,"1100",Geringergeschossiger Gebäudeteil,,,,,,,,,,,,,,AX_Bauteil,DEBE04YY50000In1,,,,,,,,,,,,,,,,"020045","04",Charlottenburg-Wilmersdorf,"04300517",Block,100-999 Einwohner,"10011.813476562500000",1993/06/30 00:00:00.000
"1054","3044",Gemeindehaus,,,"5",,,,,,,,,,"11000004030810001","4200",Aus Katasterkarten digitalisiert,"03081",Mindener Straße,,"1","1",AX_Gebaeude,DEBE04YY500001GY,,,,,,,,,,,,,,,,"020045","04",Charlottenburg-Wilmersdorf,"04300517",Block,100-999 Einwohner,"10011.813476562500000",1993/06/30 00:00:00.000
"1151","1010",Wohnhaus,,,"5",,,,,,"2500",Gebäudeblock in geschlossener Bauweise,,,"11000004070800007","4200",Aus Katasterkarten digitalisiert,"07080",Mierendorffplatz 7,"7",,,AX_Gebaeude,DEBE04YY500002ZF,,,,,,,,,,,,,,,,"020045","04",Charlottenburg-Wilmersdorf,"04300517",Block,100-999 Einwohner,"10011.813476562500000",1993/06/30 00:00:00.000
"667",,,,,"6",,,"2500",Auskragende/zurückspringende Geschosse,,,,,,,,,,,,,,AX_Bauteil,DEBE04YY50002Y9z,"1510",UUID_de2e9a29-64e3-48aa-87f0-641b23bc60b7,,,,,2024/02/05 04:16:19.637,,,,2024/02/05 04:16:19.637,citydb_user,,,"1498","020050","04",Charlottenburg-Wilmersdorf,"04300518",Block,100-999 Einwohner,"7815.945312500000000",1994/06/01 00:00:00.000
